Na     F    0.00000    2.80398  0  1  1  0  1
Na    Cl    0.00000    3.39412  0  1  1  0  1
Na    Br    0.00000    3.57715  0  1  1  0  1
Na     I    0.00000    3.88251  0  1  1  0  1
Na     N    0.00000    3.12942  0  1  1  0  1
Na     P    0.00000    3.47942  0  1  1  0  1
Na    As    0.00000    3.64942  0  1  1  0  1
Na     H    0.00000    2.79942  0  1  1  0  1
Nb     O    0.00000    2.45329  0  1  1  0  1
Nb     F    0.00000    2.35646  0  1  1  0  1
Nb    Cl    0.00000    2.76291  0  1  1  0  1
Nb    Br    0.00000    3.07646  0  1  1  0  1
Nb     N    0.00000    2.46046  0  1  1  0  1
Nb     I    0.00000    3.14390  0  1  1  0  1
Nb     S    0.00000    2.74000  0  1  1  0  1
Nb    Se    0.00000    2.66642  0  1  1  0  1
Nb    Te    0.00000    2.85642  0  1  1  0  1
Nb     P    0.00000    2.61642  0  1  1  0  1
Nb    As    0.00000    2.69642  0  1  1  0  1
Nb     H    0.00000    1.90642  0  1  1  0  1
Nd     O    0.00000    2.85870  0  1  1  0  1
Nd     S    0.00000    3.42712  0  1  1  0  1
Nd    Se    0.00000    3.42293  0  1  1  0  1
Nd    Te    0.00000    3.60293  0  1  1  0  1
Nd     F    0.00000    2.73452  0  1  1  0  1
Nd    Cl    0.00000    3.22493  0  1  1  0  1
Nd    Br    0.00000    3.37293  0  1  1  0  1
Nd     I    0.00000    3.59452  0  1  1  0  1
Nd     N    0.00000    3.01293  0  1  1  0  1
NH     O    0.00000    3.08895  0  1  1  0  1
NH     F    0.00000    2.99195  0  1  1  0  1
NH    Cl    0.00000    3.48195  0  1  1  0  1
Ni     O    0.00000    2.28149  0  1  1  0  1
Ni     S    0.00000    2.58649  0  1  1  0  1
Ni     F    0.00000    2.20249  0  1  1  0  1
Ni    Cl    0.00000    2.62649  0  1  1  0  1
Ni    Br    0.00000    2.80649  0  1  1  0  1
Ni     I    0.00000    3.00649  0  1  1  0  1
Ni     N    0.00000    2.30649  0  1  1  0  1
Ni    Se    0.00000    2.18998  0  1  1  0  1
Ni    Te    0.00000    2.47998  0  1  1  0  1
Ni     P    0.00000    2.31998  0  1  1  0  1
Ni    As    0.00000    2.28998  0  1  1  0  1
Ni     H    0.00000    1.44998  0  1  1  0  1
Np     F    0.00000    2.59233  0  1  1  0  1
Np    Cl    0.00000    3.07233  0  1  1  0  1
Np     S    0.00000    3.20000  0  1  1  0  1
Np    Br    0.00000    3.21233  0  1  1  0  1
Np     I    0.00000    3.44233  0  1  1  0  1
Np     O    0.00000    2.63646  0  1  1  0  1
 O     O    0.00000    1.70000  0  1  0  0  1
Os     O    0.00000    2.23000  0  1  1  0  1
Os     S    0.00000    2.56002  0  1  1  0  1
Os     F    0.00000    2.07746  0  1  1  0  1
Os    Cl    0.00000    2.54002  0  1  1  0  1
Os    Br    0.00000    2.72002  0  1  1  0  1
 P     O    0.00000    2.08646  0  1  1  0  1
 P     S    0.00000    2.57646  0  1  1  0  1
 P    Se    0.00000    2.69646  0  1  1  0  1
 P     F    0.00000    2.01002  0  1  1  0  1
 P    Cl    0.00000    2.28746  0  1  1  0  1
 P    Br    0.00000    2.44293  0  1  1  0  1
 P     N    0.00000    1.97146  0  1  1  0  1
 P     I    0.00000    2.44998  0  1  1  0  1
 P     P    0.00000    2.48381  0  1  1  0  1
 P    As    0.00000    2.29998  0  1  1  0  1
 P     H    0.00000    1.45998  0  1  1  0  1
Pa     O    0.00000    2.63383  0  1  1  0  1
Pa     F    0.00000    2.54437  0  1  1  0  1
Pa    Cl    0.00000    3.01437  0  1  1  0  1
Pa    Br    0.00000    3.18437  0  1  1  0  1
Pb     O    0.00000    3.04096  0  1  1  0  1
Pb     S    0.00000    3.40395  0  1  1  0  1
Pb    Se    0.00000    3.55295  0  1  1  0  1
